Drug Name,Generic Name,Drug Strength,Dosage Type,Clinic Name,Clinic District,Current Stock,Predicted Demand,Suggested Restock,Status,Contributing Diseases,Period
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,"Lopez, Hardin and Mann Clinic",Perundurai,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,"Lopez, Hardin and Mann Clinic",Perundurai,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,"Lopez, Hernandez and Smith Clinic",Kondalampatti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Capsule,"Lopez, Moyer and Weaver Clinic",Ranipet,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,"Lopez, Ramos and Johnson Clinic",Tambaram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,"Lopez, Smith and Palmer Clinic",Bhavani,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,"Lopez, Smith and Palmer Clinic",Bhavani,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,"Lopez, Smith and Prince Clinic",Kamuthi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,"Lopez, Tate and Russell Clinic",T.Nagar,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Tablet,"Lopez, Tate and Russell Clinic",T.Nagar,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,Lopez-Gonzalez Clinic,Namakkal,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,Lopez-Green Clinic,Singanallur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,Lopez-Hernandez Clinic,Kulithalai,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Capsule,Lopez-Holland Clinic,Manachanallur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Tablet,Lopez-Reynolds Clinic,Veppanthattai,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Capsule,Love Ltd Clinic,Tambaram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Syrup,"Love, Jones and Jennings Clinic",Suramangalam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,Love-Robinson Clinic,Sirkazhi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,Lowe-Maynard Clinic,Sivagiri,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Tablet,"Lozano, Gray and Morgan Clinic",Kodavasal,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Syrup,Lucas-Sampson Clinic,Tirunelveli,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Capsule,"Lucero, Macias and Gilbert Clinic",Sivaganga,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Capsule,Luna and Sons Clinic,Andimadam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,"Lutz, Herrera and Smith Clinic",Paramakudi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Lynch Group Clinic,Krishnarayapuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,Lynch Group Clinic,Krishnarayapuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Syrup,Lynch Group Clinic,Saibaba Colony,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,Lynch Inc Clinic,Sivaganga,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Capsule,"Lynch, Fuller and Rodriguez Clinic",Porur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,"Lynch, Fuller and Rodriguez Clinic",Porur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,"Lynch, Martin and Ferguson Clinic",Adyar,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,Lynch-Barton Clinic,Tiruvarur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Capsule,Lynch-Jones Clinic,Wallajah,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Lynch-Ritter Clinic,Cheyyar,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Capsule,Lynch-Rivera Clinic,Salem,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,Lynch-Ross Clinic,Singanallur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,Lynn Ltd Clinic,Kadavur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Capsule,Lyons Ltd Clinic,Attur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Syrup,"Lyons, Brown and Turner Clinic",Thiruvaiyaru,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,"Macdonald, Oneill and Young Clinic",Uthangarai,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Tablet,Macdonald-Evans Clinic,Sankarankovil,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Syrup,Macias-Morgan Clinic,Ariyamangalam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,Mack and Sons Clinic,Perambalur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,Mack-Reyes Clinic,Tirupathur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Tablet,"Maddox, Navarro and Russell Clinic",Ranipet,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Mahoney Inc Clinic,RS Puram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,"Mahoney, Lawson and Bowman Clinic",Papanasam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,"Mahoney, Lawson and Bowman Clinic",Papanasam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Tablet,"Mahoney, Miller and Kane Clinic",Dharapuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,"Maldonado, Cannon and Taylor Clinic",Chromepet,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Syrup,Malone Ltd Clinic,Pappireddipatti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,"Malone, Johnson and Rose Clinic",Kodambakkam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,"Malone, Neal and Evans Clinic",Ambattur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Capsule,Mann-Dominguez Clinic,KK Nagar,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Syrup,"Manning, Murray and English Clinic",Usilampatti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,"Manning, Nicholson and Robertson Clinic",Walajah,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Marks-Leblanc Clinic,Sirkazhi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Marshall LLC Clinic,Uthangarai,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Tablet,"Marshall, Bishop and Beard Clinic",Porur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Syrup,"Marshall, Bishop and Beard Clinic",Porur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Marshall-Davis Clinic,Dharapuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Capsule,Marshall-Davis Clinic,Dharapuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,Martin Group Clinic,Peelamedu,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,Martin Inc Clinic,Kovilpatti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Martin Inc Clinic,Tiruvarur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Syrup,Martin Inc Clinic,Dharmapuri,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Capsule,Martin Ltd Clinic,Cuddalore,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Martin Ltd Clinic,Kodambakkam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Tablet,Martin PLC Clinic,Lalgudi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Capsule,Martin PLC Clinic,Karur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Tablet,"Martin, Baker and Calhoun Clinic",Orathanadu,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,"Martin, Clark and Dean Clinic",Orathanadu,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Syrup,"Martin, Hale and Hanson Clinic",Pappireddipatti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,"Martin, Lambert and Foster Clinic",RS Puram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,"Martin, Wood and Smith Clinic",Tiruppur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,Martin-Berry Clinic,Panruti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,Martin-Johnson Clinic,Erode,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Martin-Kelly Clinic,Kayalpattinam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Syrup,Martin-Martin Clinic,Annur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,Martin-Martin Clinic,Annur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Capsule,Martin-Phillips Clinic,Nagapattinam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Syrup,Martin-Price Clinic,Pondicherry Border,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Martin-Williams Clinic,Singanallur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Tablet,Martin-Wilson Clinic,Usilampatti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,Martinez Inc Clinic,Thirumangalam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,Martinez Ltd Clinic,Anna Nagar,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,Martinez Ltd Clinic,Nungambakkam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,Martinez PLC Clinic,Tirupathur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,Martinez and Sons Clinic,Ambur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Tablet,"Martinez, Cooper and Allen Clinic",Uthamapalayam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Capsule,"Martinez, Khan and Morgan Clinic",Tirupur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Tablet,"Martinez, Khan and Morgan Clinic",Tirupur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Tablet,"Martinez, Mahoney and Frey Clinic",Papanasam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,"Martinez, Maxwell and Brown Clinic",Villupuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Syrup,"Martinez, Mccoy and Ramos Clinic",Namakkal,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Syrup,"Martinez, Newman and Garcia Clinic",Chengalpet,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,"Martinez, Washington and Bates Clinic",Madurai,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,Martinez-Clarke Clinic,Usilampatti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Syrup,Martinez-Davila Clinic,Usilampatti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Capsule,Martinez-Diaz Clinic,Thiruvaiyaru,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Syrup,Martinez-Hamilton Clinic,Cheyyur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Tablet,Martinez-Hamilton Clinic,Cheyyur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Tablet,Martinez-Hansen Clinic,Trichy,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Capsule,Martinez-Nelson Clinic,Hosur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Tablet,Martinez-Smith Clinic,Vaniyambadi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Tablet,"Mason, Anderson and Henry Clinic",Aravakurichi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Capsule,"Mason, Holmes and Trevino Clinic",Chinnasalem,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Capsule,"Mason, Holmes and Trevino Clinic",Chinnasalem,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Syrup,"Mason, Jackson and Wyatt Clinic",Woraiyur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Syrup,Massey and Sons Clinic,Cuddalore,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,Mathews LLC Clinic,Villupuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,Mathews LLC Clinic,Villupuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Syrup,Mathews-Harris Clinic,Udhagamandalam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,"Mathis, Knight and Campbell Clinic",Panruti,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,Matthews Inc Clinic,Wallajah,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Tablet,Matthews PLC Clinic,Sivakasi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Tablet,Matthews PLC Clinic,Sivakasi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Injection,Maxwell and Sons Clinic,Aranthangi,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Syrup,"Maxwell, Gallegos and Hall Clinic",Rasipuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,"Maxwell, Trujillo and Pena Clinic",Papanasam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Injection,"May, Adams and Schaefer Clinic",Manachanallur,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Syrup,May-Fisher Clinic,Paravai,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,650mg,Tablet,May-Harrison Clinic,Mandapam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Capsule,May-Smith Clinic,Kumarapalayam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,500mg,Capsule,Mayer Group Clinic,Royapettah,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,Mayer Group Clinic,Rasipuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,250mg,Injection,"Mayer, Adams and Ortiz Clinic",Arapalayam,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
Cetirizine,Cetirizine hydrochloride,5ml,Injection,Mayer-Kemp Clinic,Dharapuram,0,5753.03,5753,critical,"Allergy, Hypertension, Arthritis, COVID-19, Asthma",2026-02-21 to 2026-03-23
